ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
114320,Robert Sedgewick Stangland,M,22,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Triple Jump,Bronze
123330,George Bernard Underwood,M,19,176,74,New York Athletic Club,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 4 mile, Team",Gold
108919,"Garrett Putnam Serviss, Jr.",M,NA,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,High Jump Men,Silver
123959,Howard Van Nostrand Valentine,M,22,NA,NA,New York Athletic Club,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 4 mile, Team",Gold
126085,"William Franklyn ""Bill"" Verner",M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 1,500 metres",Silver
126085,"William Franklyn ""Bill"" Verner",M,21,NA,NA,Chicago Athletic Association,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 4 mile, Team",Silver
128201,Frank Laird Waller,M,20,176,71,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 400 metres,Silver
128201,Frank Laird Waller,M,20,176,71,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 400 metres Hurdles,Silver
129393,Paul Ludwig Weinstein,M,26,NA,NA,Germany,GER,1904 Summer,1904,Summer,St. Louis,Athletics,High Jump Men,Bronze
130470,"Louis Guy ""Lou"" Wilkins",M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Pole Vault,Bronze
7894,Nigel Chase Barker,M,23,NA,NA,Australia,AUS,1906 Summer,1906,Summer,Athina,Athletics,100M Men,Bronze
7894,Nigel Chase Barker,M,23,NA,NA,Australia,AUS,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 400 metres,Bronze
13197,George Valentine Bonhag,M,24,179,60,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's 1,500 metres Walk",Gold
23893,"Thomas Francis ""Tom"" Cronan",M,20,NA,NA,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Triple Jump,Bronze
24838,Edward Martin Dahl,M,19,NA,NA,Sweden,SWE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 5 mile,Bronze
25572,Mihly Dvid,M,19,NA,NA,Hungary,HUN,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Shot Put,Silver
44773,"Charles Archibald ""Archie"" Hahn",M,25,167,64,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,100M Men,Gold
29499,Mikhail M. Dorizas,M,20,177,106,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Stone Throw,Bronze
30636,"John Vinzenz Andrew de Villiers ""Vincent"" Duncker",M,21,184,77,Germany,GER,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 110 metres Hurdles,Bronze
30740,Lon Dupont,M,24,NA,NA,Belgium,BEL,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Standing High Jump,Silver
33557,"Raymond Clarence ""Ray"" Ewry",M,32,185,79,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Standing High Jump,Gold
33557,"Raymond Clarence ""Ray"" Ewry",M,32,185,79,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Standing Long Jump,Gold
36766,William Gottlieb (Wilhelm-) Frank,M,27,178,61,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Marathon,Bronze
37204,Hugo Morris Friend,M,23,187,84,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Long Jump,Bronze
39535,Nikolaos P. Georgantas,M,26,185,81,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Stone Throw,Gold
82594,Fay R. Moulton,M,30,175,70,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,100M Men,Silver
39535,Nikolaos P. Georgantas,M,26,185,81,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,"Discus Throw Men, Greek Style",Silver
40816,"Edward Chester ""Ed"" Glover",M,21,NA,NA,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Pole Vault,Bronze
45140,Wyndham Halswelle,M,23,NA,NA,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Athletics,800M Men,Bronze
41405,Fernand Gonder,M,22,170,65,France,FRA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Pole Vault,Gold
69800,"James Davies ""Jim"" Lightbody",M,24,173,61,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,800M Men,Silver
45140,Wyndham Halswelle,M,23,NA,NA,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 400 metres,Silver
94865,Paul Henry Pilgrim,M,22,180,75,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,800M Men,Gold
46784,Henry Courtenay Hawtrey,M,23,NA,NA,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 5 mile,Gold
46963,Alfred Hearn Healey,M,26,NA,NA,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 110 metres Hurdles,Silver
47472,Kristian Hellstrm,M,25,180,77,Sweden,SWE,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's 1,500 metres",Bronze
39535,Nikolaos P. Georgantas,M,26,185,81,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,Discus Throw Men,Silver
53966,"Venne ""Verner"" Jrvinen",M,36,182,95,Finland,FIN,1906 Summer,1906,Summer,Athina,Athletics,"Discus Throw Men, Greek Style",Gold
53966,"Venne ""Verner"" Jrvinen",M,36,182,95,Finland,FIN,1906 Summer,1906,Summer,Athina,Athletics,Discus Throw Men,Bronze
109597,Martin Joseph Sheridan,M,25,190,88,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Discus Throw Men,Gold
67570,"Cornelius ""Con"" Leahy",M,29,NA,NA,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Triple Jump,Silver
67605,"Robert Grandison ""Bob"" Leavitt",M,22,180,73,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 110 metres Hurdles,Gold
68647,Eric Otto Valdemar Lemming,M,26,190,88,Sweden,SWE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Shot Put,Bronze
68647,Eric Otto Valdemar Lemming,M,26,190,88,Sweden,SWE,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's Javelin Throw, Freestyle",Gold
68647,Eric Otto Valdemar Lemming,M,26,190,88,Sweden,SWE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Pentathlon (Ancient),Bronze
28145,Themistoklis Diakidis,M,23,NA,NA,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,High Jump Men,Bronze
69800,"James Davies ""Jim"" Lightbody",M,24,173,61,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's 1,500 metres",Gold
70072,Knut Andreas Lindberg,M,24,179,72,Sweden,SWE,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's Javelin Throw, Freestyle",Silver
70122,"Donald Stacey ""Don"" Linden",M,28,NA,NA,Canada,CAN,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's 1,500 metres Walk",Silver
77562,John McGough,M,25,NA,NA,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's 1,500 metres",Silver
78465,Hjalmar Stefanus Mellander,M,25,183,80,Sweden,SWE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Pentathlon (Ancient),Gold
41402,Lajos Gnczy (Grn-),M,25,NA,NA,Hungary,HUN,1906 Summer,1906,Summer,Athina,Athletics,High Jump Men,Silver
82857,Istvn (Stefan) Mudin,M,24,NA,NA,Hungary,HUN,1906 Summer,1906,Summer,Athina,Athletics,"Discus Throw Men, Greek Style",Bronze
82857,Istvn (Stefan) Mudin,M,24,NA,NA,Hungary,HUN,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Pentathlon (Ancient),Silver
83083,Hermann Mller,M,21,165,52,Germany,GER,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's 3,000 metres Walk",Silver
87884,Peter O'Connor,M,33,186,66,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Long Jump,Silver
87884,Peter O'Connor,M,33,186,66,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Triple Jump,Gold
94865,Paul Henry Pilgrim,M,22,180,75,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 400 metres,Gold
58857,"Herbert William ""Bert"" Kerrigan",M,27,175,59,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,High Jump Men,Bronze
97040,Meyer Prinstein,M,27,180,74,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Long Jump,Gold
101364,Lawson Robertson,M,22,183,68,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Standing High Jump,Silver
101364,Lawson Robertson,M,22,183,68,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Standing Long Jump,Bronze
105795,Georgios Saridakis,M,NA,NA,NA,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's 3,000 metres Walk",Bronze
109597,Martin Joseph Sheridan,M,25,190,88,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Standing High Jump,Silver
109597,Martin Joseph Sheridan,M,25,190,88,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Standing Long Jump,Silver
109597,Martin Joseph Sheridan,M,25,190,88,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Shot Put,Gold
109597,Martin Joseph Sheridan,M,25,190,88,United States,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Stone Throw,Silver
67570,"Cornelius ""Con"" Leahy",M,29,NA,NA,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Athletics,High Jump Men,Gold
109622,"William John ""Billy"" Sherring",M,28,166,54,Canada,CAN,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Marathon,Gold
112718,Vilhelm Bruno Sderstrm,M,24,184,78,Sweden,SWE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Pole Vault,Silver
112718,Vilhelm Bruno Sderstrm,M,24,184,78,Sweden,SWE,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's Javelin Throw, Freestyle",Bronze
113818,Konstantinos Spetsiotis,M,NA,NA,NA,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's 1,500 metres Walk",Bronze
116860,"Johan Frithiof Isidor ""John"" Svanberg (-Swanberg)",M,24,168,59,Sweden,SWE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 5 mile,Silver
116860,"Johan Frithiof Isidor ""John"" Svanberg (-Swanberg)",M,24,168,59,Sweden,SWE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Marathon,Silver
117611,Gyrgy Sztantics,M,27,NA,NA,Hungary,HUN,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's 3,000 metres Walk",Gold
1323,"Timothy Joseph ""Tim"" Ahearne",M,22,170,57,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Triple Jump,Gold
58839,"Robert ""Bobby"" Kerr",M,25,171,66,Canada,CAN,1908 Summer,1908,Summer,London,Athletics,100M Men,Bronze
4925,"Edward Blake ""Ed"" Archibald",M,24,182,77,Canada,CAN,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Pole Vault,Bronze
6617,"Charles James Bacon, Jr.",M,23,183,77,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 400 metres Hurdles,Gold
11518,John Arthur Biller,M,30,NA,NA,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Standing High Jump,Silver
12639,dn Bodor (Krausz-),M,26,NA,NA,Hungary,HUN,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 1,600 metres Medley Relay",Bronze
13197,George Valentine Bonhag,M,26,179,60,United States,USA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",Silver
13271,Louis Victor Marie Bonniot de Fleurac,M,31,NA,NA,France,FRA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",Bronze
14010,Alexandre Franois tienne Jean Bouin,M,19,172,70,France,FRA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",Bronze
99446,"John Alcorn ""James"" Rector",M,23,181,72,United States,USA,1908 Summer,1908,Summer,London,Athletics,100M Men,Silver
14760,"Johannes ""Hanns"" Braun",M,21,180,68,Germany,GER,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 1,600 metres Medley Relay",Silver
15049,"Calvin David ""Cal"" Bricker",M,23,NA,NA,Canada,CAN,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Long Jump,Bronze
18665,"Nathaniel John ""Nate"" Cartmell",M,25,182,71,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 200 metres,Bronze
18665,"Nathaniel John ""Nate"" Cartmell",M,25,182,71,United States,USA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 1,600 metres Medley Relay",Gold
22085,"Robert ""Bobby"" Cloughen",M,19,179,76,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 200 metres,Silver
22115,William Coales,M,22,167,56,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",Gold
22275,Harvey Wright Cohn,M,23,172,61,United States,USA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",Silver
22847,"Edward Tiffin ""Ed"" Cook, Jr.",M,19,178,66,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Pole Vault,Gold
26830,"Joseph Edmund ""Joe"" Deakin",M,29,170,59,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",Gold
29499,Mikhail M. Dorizas,M,22,177,106,Greece,GRE,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's Javelin Throw, Freestyle",Silver
29964,Joseph tienne Drher,M,23,NA,NA,France,FRA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",Bronze
30541,Gayle Albert Dull,M,24,172,69,United States,USA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",Silver
31701,Hans Eicke,M,23,169,58,Germany,GER,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 1,600 metres Medley Relay",Silver
31759,John Lincoln Eisele,M,24,180,69,United States,USA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3,200 metres Steeplechase",Bronze
31759,John Lincoln Eisele,M,24,180,69,United States,USA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",Silver
33557,"Raymond Clarence ""Ray"" Ewry",M,34,185,79,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Standing High Jump,Gold
33557,"Raymond Clarence ""Ray"" Ewry",M,34,185,79,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Standing Long Jump,Gold
34344,Armand Alexandre Fayollat,M,18,NA,NA,France,FRA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",Bronze
35717,John Joseph Flanagan,M,40,178,95,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Hammer Throw,Gold
36325,"Joseph ""Joe"" Forshaw, Jr.",M,26,184,74,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Marathon,Bronze
38858,"John Carlyle ""Johnny"" Garrels",M,22,185,89,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,Silver
38858,"John Carlyle ""Johnny"" Garrels",M,22,185,89,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Shot Put,Bronze
128130,"Reginald Edgar ""Reggie"" Walker",M,19,170,61,South Africa,RSA,1908 Summer,1908,Summer,London,Athletics,100M Men,Gold
40257,"Alfred Carleton ""A. C."" Gilbert",M,24,170,68,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Pole Vault,Gold
45105,Norman Frederick Hallows,M,21,175,60,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 1,500 metres",Bronze
45105,Norman Frederick Hallows,M,21,175,60,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",Gold
45134,Arne Halse,M,20,172,80,Norway,NOR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Javelin Throw,Silver
45134,Arne Halse,M,20,172,80,Norway,NOR,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's Javelin Throw, Freestyle",Bronze
45140,Wyndham Halswelle,M,25,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 400 metres,Gold
45278,"William Franklin ""Frank"" Hamilton",M,24,176,70,United States,USA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 1,600 metres Medley Relay",Gold
46846,"John Joseph ""Johnny"" Hayes",M,22,162,55,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Marathon,Gold
47136,Charles Augustus Hefferon,M,30,NA,NA,South Africa,RSA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Marathon,Silver
48631,"Harry Livingston Hillman, Jr.",M,26,180,66,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 400 metres Hurdles,Silver
49126,Arthur Ernst Hoffmann,M,20,175,64,Germany,GER,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 1,600 metres Medley Relay",Silver
49910,Denis Horgan,M,36,178,106,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Shot Put,Silver
14760,"Johannes ""Hanns"" Braun",M,21,180,68,Germany,GER,1908 Summer,1908,Summer,London,Athletics,800M Men,Bronze
50016,"Marquis Franklin ""Bill"" Horr",M,27,183,93,United States,USA,1908 Summer,1908,Summer,London,Athletics,"Discus Throw Men, Greek Style",Silver
52369,"Francis Cleveland ""Frank"" Irons",M,22,167,59,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Long Jump,Gold
53189,Clare Stephen Jacobs,M,22,178,64,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Pole Vault,Bronze
53966,"Venne ""Verner"" Jrvinen",M,38,182,95,Finland,FIN,1908 Summer,1908,Summer,London,Athletics,"Discus Throw Men, Greek Style",Bronze
58566,"Daniel Joseph ""Dan"" Kelly",M,24,176,66,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Long Jump,Silver
72371,Emilio Lunghi,M,21,179,70,Italy,ITA,1908 Summer,1908,Summer,London,Athletics,800M Men,Silver
58839,"Robert ""Bobby"" Kerr",M,25,171,66,Canada,CAN,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 200 metres,Gold
58846,"Henry Edward ""Harry"" Kerr",M,29,184,76,Australasia,ANZ,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3,500 metres Walk",Bronze
66731,George Edward Larner,M,33,175,67,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3,500 metres Walk",Gold
66731,George Edward Larner,M,33,175,67,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 10 mile Walk,Gold
66782,Martin Edvard Larsen,M,26,176,68,Norway,NOR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Triple Jump,Bronze
109587,"Melvin Winfield ""Mel"" Sheppard",M,24,177,67,United States,USA,1908 Summer,1908,Summer,London,Athletics,800M Men,Gold
68647,Eric Otto Valdemar Lemming,M,28,190,88,Sweden,SWE,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Javelin Throw,Gold
68647,Eric Otto Valdemar Lemming,M,28,190,88,Sweden,SWE,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's Javelin Throw, Freestyle",Gold
70757,Paul Childric Xavier Lizandier,M,23,NA,NA,France,FRA,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",Bronze
40215,Merritt Hayward Giffin,M,20,186,84,United States,USA,1908 Summer,1908,Summer,London,Athletics,Discus Throw Men,Silver
72872,James Garfield MacDonald,M,26,185,76,Canada,CAN,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Triple Jump,Silver
77576,"Matthew John ""Matt"" McGrath",M,32,182,115,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Hammer Throw,Silver
84168,Jzsef Nagy,M,26,NA,NA,Hungary,HUN,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 1,600 metres Medley Relay",Bronze
86418,Sven Otto Nilsson,M,28,180,76,Sweden,SWE,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Javelin Throw,Bronze
90212,"Edward ""Eddie"" Owen",M,21,170,61,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 5 mile,Silver
50016,"Marquis Franklin ""Bill"" Horr",M,27,183,93,United States,USA,1908 Summer,1908,Summer,London,Athletics,Discus Throw Men,Bronze
98097,Vilmos (Wilhelm von) Rcz,M,19,182,70,Hungary,HUN,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 1,600 metres Medley Relay",Bronze
109597,Martin Joseph Sheridan,M,27,190,88,United States,USA,1908 Summer,1908,Summer,London,Athletics,Discus Throw Men,Gold
101338,Arthur James Robertson,M,29,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3,200 metres Steeplechase",Silver
101338,Arthur James Robertson,M,29,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",Gold
102565,Ralph Waldo Rose,M,24,195,115,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Shot Put,Gold
103600,Arthur Russell,M,22,170,60,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3,200 metres Steeplechase",Gold
